id,pred_label,pred_noise_type
c5b298e1d0ee4ad6934c,CLEAN,CHAR_REPEAT
38e4a7b181e24dcd99da,CLEAN,NO_DIACRITICS
d63c5717e03d4abeb704,CLEAN,CHAR_REPEAT
8ed5a8ce940e4dc89747,CLEAN,CHAR_REPEAT
ea5db931d9004d6a8e0c,HATE,MIXED
a486be577fcb483187ab,CLEAN,ORIGINAL
f633bf483ea941eba458,CLEAN,CHAR_REPEAT
6ffc44e973b14beca326,CLEAN,CHAR_REPEAT
20838bcdef864d5390ca,CLEAN,CHAR_REPEAT
7e3ea56171df48e79d19,CLEAN,PUNCT_NOISE
723300325c524562821c,CLEAN,OBFUSCATION
8f3aeb8fee5d4e84b902,CLEAN,NO_DIACRITICS
301807e29a7c4aaaba26,HATE,ORIGINAL
ffcfcd5674d94f54b4a0,CLEAN,ORIGINAL
ebae0b1619a74cb8b258,CLEAN,OBFUSCATION
f06832728a7a4f6e919a,CLEAN,OBFUSCATION
16f6a24a442a481d8f67,CLEAN,NO_DIACRITICS
b12f20e10f2143f4b10e,CLEAN,ORIGINAL
5264bd1a0e0444fe989c,OFFENSIVE,OBFUSCATION
631ba98bf5c74cd388f9,HATE,OBFUSCATION
3e23ba54c7aa427ba0d4,CLEAN,ORIGINAL
4793698b543640e9861e,CLEAN,NO_DIACRITICS
c13dac697d2e45528555,CLEAN,MIXED
f1b0c5fdbf1d41f8aad9,CLEAN,NO_DIACRITICS
5c2592a4ccf24f95af32,OFFENSIVE,ORIGINAL
8fa87cab088a40879cd0,CLEAN,NO_DIACRITICS
d02949c3178a494d8851,HATE,PUNCT_NOISE
1139b54d0df2437ea189,CLEAN,OBFUSCATION
729ca8b8e2ed406d8cb1,HATE,PUNCT_NOISE
362e597efe8b4baf8ee0,HATE,CHAR_REPEAT
c444cd227ced4bffbfcd,CLEAN,CHAR_REPEAT
ac11f908713f48a19bb6,CLEAN,OBFUSCATION
5a9e9308e8084faeb4cd,CLEAN,OBFUSCATION
0b5a68522a854a01a9d7,CLEAN,OBFUSCATION
cb58158b850d4505a298,OFFENSIVE,OBFUSCATION
fc72ade86d924ff88046,CLEAN,NO_DIACRITICS
7797d40edcfa49769b66,OFFENSIVE,MIXED
7a2cb0a8d1b74ee0837a,CLEAN,ORIGINAL
7441ee3a83c84d89a6e8,CLEAN,ORIGINAL
a7c0f816a31e44f4b8a9,CLEAN,PUNCT_NOISE
84e28ae90ed6448c861e,CLEAN,ORIGINAL
c91309961aca4517a408,OFFENSIVE,CHAR_REPEAT
324eb56eeb7041d19869,CLEAN,ORIGINAL
a067e51138a5492d8c1d,CLEAN,ORIGINAL
1d19c50ec9eb46848a82,CLEAN,MIXED
49a2d453bd6c40e2a0d2,CLEAN,PUNCT_NOISE
62622cb91618478cae40,CLEAN,ORIGINAL
9755dc9b99ed4725be75,OFFENSIVE,MIXED
f575a0984efc450bb83e,CLEAN,MIXED
2ece5e1286e5436abee8,CLEAN,ORIGINAL
ddaf28cd9934411c8137,CLEAN,MIXED
705b42bfa81642d8972d,CLEAN,NO_DIACRITICS
910a28e0105d4451a001,CLEAN,CHAR_REPEAT
3ff8073ba1d9458995ca,CLEAN,ORIGINAL
f283999d2cec48819f01,CLEAN,ORIGINAL
3233c71373124c0bbf01,OFFENSIVE,OBFUSCATION
7cec5b7b66884f738aec,CLEAN,ORIGINAL
72de8148f7784d55989e,CLEAN,OBFUSCATION
4849bcadbb604661ae69,CLEAN,NO_DIACRITICS
9bb378920c0c48b58bec,OFFENSIVE,CHAR_REPEAT
e3a19ca5176a4af58f70,CLEAN,ORIGINAL
78586be92d6e4fc98934,CLEAN,TEENCODE
3b7de015580844b8a189,CLEAN,ORIGINAL
3021bc5307c84bfbbd5e,CLEAN,CHAR_REPEAT
1c2f0d8c75d9469d93d1,HATE,OBFUSCATION
eadb67e5e56c4577af3a,CLEAN,NO_DIACRITICS
08984a7dd80e4252ba29,CLEAN,MIXED
fc790f16ad7140fc9e55,CLEAN,PUNCT_NOISE
9255ffa1725f46f49839,OFFENSIVE,CHAR_REPEAT
374a597bf32b464ea1d5,HATE,OBFUSCATION
4f494925155f45a3bc77,CLEAN,MIXED
6d9034018b1c4f1c9ac2,CLEAN,ORIGINAL
163bcf24206c427bb427,CLEAN,PUNCT_NOISE
96c94182dbe94090a05d,CLEAN,ORIGINAL
ae85e74f71134903be39,CLEAN,CHAR_REPEAT
210799169aa647b69e2b,CLEAN,ORIGINAL
53fed13a1f434a8c8daf,CLEAN,ORIGINAL
c404f452596b41b2a03b,CLEAN,PUNCT_NOISE
cbec78a375094cbc99ce,CLEAN,NO_DIACRITICS
83acb8b29b17407baf05,CLEAN,MIXED
d805091ad75d46bb83e4,CLEAN,ORIGINAL
99b7c71d9edb4f6c9496,HATE,NO_DIACRITICS
67e65b740f174da7bd2e,OFFENSIVE,CHAR_REPEAT
5af2161173454e91960f,CLEAN,ORIGINAL
06b421f7e16842e3a2cb,CLEAN,OBFUSCATION
e4b8ae826cf545149ca3,CLEAN,OBFUSCATION
9d5d9e1d4d074dce8f37,CLEAN,NO_DIACRITICS
8fe3771f9efa4623bbf0,CLEAN,ORIGINAL
7ce93baddc104f669529,CLEAN,TEENCODE
a6f38df6062d475d80be,CLEAN,NO_DIACRITICS
527173e0f73245538a07,CLEAN,PUNCT_NOISE
8e883d67286d4293845f,CLEAN,NO_DIACRITICS
33b300fa78f64e37b17f,CLEAN,OBFUSCATION
ac5105e490364aa388a9,CLEAN,ORIGINAL
dddd92c8110948d69695,CLEAN,OBFUSCATION
d29193371f5f4380aa7e,HATE,ORIGINAL
be3a42193c644f0c95f5,CLEAN,ORIGINAL
e27817e1e4c44625a425,CLEAN,MIXED
23bc875ea68347a6a05a,HATE,ORIGINAL
bc5898a285f5454f8a2a,CLEAN,ORIGINAL
577422a197784175a736,CLEAN,ORIGINAL
b98765c1b36145d98c05,CLEAN,PUNCT_NOISE
2f303159e5064530b547,CLEAN,ORIGINAL
ac04118ddcea4223a519,CLEAN,MIXED
f8e27494c3ba4daf8c1b,HATE,CHAR_REPEAT
c9127831ea9f45319f3e,HATE,ORIGINAL
f25284dd37a9467eb49d,CLEAN,MIXED
cd65d0c5269b4d47b882,CLEAN,CHAR_REPEAT
d684824d72a044279624,CLEAN,PUNCT_NOISE
c4654ab413444d128d01,CLEAN,ORIGINAL
891e99831bfc4667b7f4,CLEAN,NO_DIACRITICS
75a46dd80eb3466b9376,OFFENSIVE,ORIGINAL
12e6954ceb854602baa3,CLEAN,TEENCODE
065f2903216d40c990c1,CLEAN,CHAR_REPEAT
66ea7815ad51466692ad,CLEAN,PUNCT_NOISE
44d95b37dda844399584,CLEAN,ORIGINAL
e671beab33f940d08154,CLEAN,ORIGINAL
e61338da74c247e1b66f,CLEAN,ORIGINAL
09787347a3b24893b7ab,CLEAN,ORIGINAL
9b2c3a4ef4dc42ceb3b3,CLEAN,CHAR_REPEAT
8c1c2cf41599440fb98e,CLEAN,ORIGINAL
a2f7a4508aff40218786,CLEAN,NO_DIACRITICS
2720575c56064990b88e,CLEAN,ORIGINAL
31ed8591aeb94f91b6b0,CLEAN,NO_DIACRITICS
34e1c0bf9cbc4aaa90fe,HATE,OBFUSCATION
acb8e0c56faf4028af2e,CLEAN,NO_DIACRITICS
8b938a4cf3fc4844998b,CLEAN,OBFUSCATION
9fcd01a2d192469a8ff0,CLEAN,OBFUSCATION
75a5eec49b6941eb8dbe,CLEAN,ORIGINAL
3678921adc134d5bb98c,CLEAN,ORIGINAL
ccf040ca34fb41d7b2ee,OFFENSIVE,ORIGINAL
15fdf07b586844db83a3,CLEAN,ORIGINAL
2343972ba4504b7f8339,CLEAN,NO_DIACRITICS
5730ec4c38054322a274,CLEAN,CHAR_REPEAT
0b5beb6c60114cceb54e,CLEAN,MIXED
fec402a34534417c9c61,CLEAN,CHAR_REPEAT
5d24565dd6584647b9fa,CLEAN,ORIGINAL
06c536e01c544a40ab7b,CLEAN,NO_DIACRITICS
90241efb840e429e937b,CLEAN,PUNCT_NOISE
431b03708dc24b2b98a3,CLEAN,NO_DIACRITICS
6c85d79a89be45dd874c,CLEAN,ORIGINAL
929e8bbda54c4eadb454,CLEAN,MIXED
7f5863fb05d346b48101,CLEAN,MIXED
c9141d4368d74d069039,CLEAN,PUNCT_NOISE
40c1eb1a596c4005aea9,CLEAN,ORIGINAL
588bed2e0684441ba0c0,CLEAN,ORIGINAL
2f7e6e2a243c41319e33,CLEAN,PUNCT_NOISE
fa54228373fd488f9740,CLEAN,CHAR_REPEAT
cd6d10fb2b174525bb0b,CLEAN,ORIGINAL
cc613c4045da48a1ad35,CLEAN,OBFUSCATION
fc2b44d9660d4950903a,OFFENSIVE,PUNCT_NOISE
abaf033bd80d4519b731,CLEAN,CHAR_REPEAT
85eb011c3fb04648a170,CLEAN,OBFUSCATION
c73a47d5c5994aad95f0,CLEAN,MIXED
95ba317371b44d19b3df,OFFENSIVE,ORIGINAL
1dd91546da214d7fa73b,CLEAN,PUNCT_NOISE
df8723532519407f8378,CLEAN,PUNCT_NOISE
43594cf3f2d548518bd2,CLEAN,OBFUSCATION
e6fd0f39bce542b89c66,CLEAN,PUNCT_NOISE
9dce3cbc0e014a8c9ef4,CLEAN,CHAR_REPEAT
fba9667ba26e4942b35b,CLEAN,PUNCT_NOISE
9cd9b016d4e6444591da,CLEAN,ORIGINAL
aa2832196c6b40fa9941,OFFENSIVE,NO_DIACRITICS
b7d8596322c6422ea81a,CLEAN,PUNCT_NOISE
d626156b532d4777b18a,OFFENSIVE,PUNCT_NOISE
505b37513e194c588941,CLEAN,OBFUSCATION
402bb08923ec46bca62e,CLEAN,PUNCT_NOISE
29794a9121e3431f8acc,OFFENSIVE,ORIGINAL
a3228fbc314742ce8eca,CLEAN,NO_DIACRITICS
5370e0ae0d9f4ab1bf20,CLEAN,NO_DIACRITICS
2d1451a9fc994e938537,CLEAN,OBFUSCATION
61d3f8382d8e44119ffa,CLEAN,PUNCT_NOISE
42c61423774f4d468e45,CLEAN,OBFUSCATION
2a2731c0b21144598f2c,CLEAN,OBFUSCATION
0627764a01394cc6a6fb,CLEAN,NO_DIACRITICS
552b1eb969f244968457,CLEAN,ORIGINAL
b1e9e2eb9cc5401a8597,CLEAN,ORIGINAL
0ff6aed233b24e859660,CLEAN,ORIGINAL
87f7f88605894d0f8c9a,CLEAN,PUNCT_NOISE
f7adc22e6e16415db021,CLEAN,CHAR_REPEAT
63ec742b1e994414885e,CLEAN,ORIGINAL
3915fc8d4d5f4992b80e,CLEAN,NO_DIACRITICS
052440d4214341b59d4e,CLEAN,NO_DIACRITICS
73d921b8df034947a611,CLEAN,CHAR_REPEAT
6a4c18d07c014f44bc0e,CLEAN,ORIGINAL
14570a2948f74aa7a5ef,CLEAN,OBFUSCATION
a9cf34341e014bba85f7,CLEAN,ORIGINAL
2ee0af9fa0ce43a3bf59,CLEAN,PUNCT_NOISE
34d4607054b643b9ae40,CLEAN,OBFUSCATION
e7359a83e0174b53badc,CLEAN,ORIGINAL
932c9989779d49cd9ccd,CLEAN,ORIGINAL
c86e09bf8d0a4a74b27e,CLEAN,OBFUSCATION
a7d8dc81b14a41d49fc5,CLEAN,PUNCT_NOISE
14d872ab6c2149cbae2d,CLEAN,CHAR_REPEAT
c51b726bee5f4440be62,CLEAN,MIXED
caef1fc8171d4f68ac48,CLEAN,NO_DIACRITICS
5d3013b2490f438d8baa,CLEAN,MIXED
bbe94fee2a604aee8dbc,CLEAN,TEENCODE
876ec0eb447d4b9d8a29,CLEAN,ORIGINAL
775e009df12d4ac388b5,CLEAN,TEENCODE
0ce542202dad425fa3e6,CLEAN,NO_DIACRITICS
8a06de7ca20145529de0,OFFENSIVE,ORIGINAL
026182bfaea0429390e9,CLEAN,CHAR_REPEAT
4cf2596920ce4f69a106,CLEAN,CHAR_REPEAT
007762eee21b4680b617,HATE,CHAR_REPEAT
c0a273211acc46d59011,CLEAN,CHAR_REPEAT
7c70f79630c84b459eb6,CLEAN,PUNCT_NOISE
847d2f78cf0e471480ad,HATE,CHAR_REPEAT
66483d4e13284e738203,CLEAN,CHAR_REPEAT
22d248775f0a4bb6a7f4,CLEAN,NO_DIACRITICS
4f49e71d256145e48fe3,CLEAN,ORIGINAL
dd0ab9b919ec49d390c0,CLEAN,CHAR_REPEAT
418d4d7295a74a9a9c08,CLEAN,MIXED
4824869cef4540b48ea3,CLEAN,ORIGINAL
fcf04deedbbb4162b687,CLEAN,MIXED
51f033deb74748d9a4cb,CLEAN,MIXED
b961cc23ccb44adb834d,CLEAN,CHAR_REPEAT
7317bbcee4d84d7082c1,OFFENSIVE,CHAR_REPEAT
c803c2d9d8f843b0ae02,CLEAN,ORIGINAL
30d1902ddd9a4b80880c,CLEAN,CHAR_REPEAT
fcd31412dacc4fe38949,CLEAN,OBFUSCATION
dd30fd2c13194efdaab0,CLEAN,TEENCODE
3ae72aef75084de1af7e,CLEAN,OBFUSCATION
e86cab566eaa45d6b023,CLEAN,CHAR_REPEAT
f273ccf77cf34f2dbecc,OFFENSIVE,PUNCT_NOISE
49260f3737344efc9396,CLEAN,PUNCT_NOISE
e9148581383343249004,CLEAN,CHAR_REPEAT
e974da29fa7a45aa9fe5,CLEAN,CHAR_REPEAT
731d036e8a08444498cf,CLEAN,NO_DIACRITICS
629e4c7f2b88427dbf5b,CLEAN,NO_DIACRITICS
15d4880351a44d9e82ef,CLEAN,MIXED
0313015911f340178a4a,CLEAN,OBFUSCATION
f2e57e83cb3449bcb924,CLEAN,PUNCT_NOISE
34074c0f343c4e0d9fae,CLEAN,PUNCT_NOISE
195c996a252740308d7c,CLEAN,ORIGINAL
6cc6a9d299d041e99d3e,CLEAN,CHAR_REPEAT
30661b4d9b1844e4a398,CLEAN,CHAR_REPEAT
093f9fda80884bbaa2c0,CLEAN,MIXED
1689d96de47042278f47,CLEAN,ORIGINAL
a99f99751a114beb8e07,CLEAN,PUNCT_NOISE
19da9f609e2e4a698699,CLEAN,OBFUSCATION
d1265b1d0b5044b7a950,CLEAN,ORIGINAL
5a3859dfb92c45698bcb,HATE,OBFUSCATION
818372645394448d82c9,CLEAN,ORIGINAL
38127bb5b6a34cb3b034,CLEAN,CHAR_REPEAT
d27b00f4092f4d528193,CLEAN,NO_DIACRITICS
fb361ad8bbf84a7eb852,CLEAN,ORIGINAL
e05104ba189146a19ab5,CLEAN,NO_DIACRITICS
690f8530ef4c446a9caf,CLEAN,CHAR_REPEAT
18cb32d125c949dc887f,CLEAN,MIXED
d25155abc2524946ba65,CLEAN,ORIGINAL
b6909b109bd54c62bde2,CLEAN,OBFUSCATION
3960863103ba46ffb74e,CLEAN,PUNCT_NOISE
80270360e813424ca449,CLEAN,PUNCT_NOISE
1f33a1af6ad84102991d,HATE,NO_DIACRITICS
3fc6cd193f7844a1a2ec,CLEAN,PUNCT_NOISE
2fea70950b434a2ab19c,CLEAN,ORIGINAL
05447ae9c6b04bc28c57,CLEAN,PUNCT_NOISE
7453d9a1968043779a76,CLEAN,CHAR_REPEAT
e1645e99e6ff495d80dc,CLEAN,ORIGINAL
404c58967c2749d193f1,CLEAN,MIXED
f5ea9b6495854f1394ea,CLEAN,PUNCT_NOISE
e05b3f48516f4147b171,CLEAN,NO_DIACRITICS
7582fecf7cd143c1a0c7,HATE,NO_DIACRITICS
f58dc5f3b6194d41a6b6,CLEAN,NO_DIACRITICS
3a8917f452264d7ca625,CLEAN,OBFUSCATION
7142b0942df7435b8bf7,CLEAN,ORIGINAL
b3e9626b3dee480da23f,CLEAN,OBFUSCATION
577fd6bba249456b8fb8,OFFENSIVE,MIXED
0abe2fe7d3e1434f90d9,CLEAN,ORIGINAL
1996096c10cc416690e0,CLEAN,ORIGINAL
90d55a87261446c6a170,CLEAN,NO_DIACRITICS
262163897800431991f4,CLEAN,ORIGINAL
6aa235f6585245f09dd4,CLEAN,PUNCT_NOISE
e88359bb25ee4d93bf6a,CLEAN,NO_DIACRITICS
883fe4fb55db4f8e9d31,CLEAN,OBFUSCATION
99aec4f75c0948c8a284,CLEAN,OBFUSCATION
327ee96c5ec74c109d7d,CLEAN,CHAR_REPEAT
4445ac58190c4dfdb89a,OFFENSIVE,NO_DIACRITICS
b89c4e563f614910b782,CLEAN,NO_DIACRITICS
eece40b0b601431cbff0,OFFENSIVE,MIXED
b0a37cd65b2b4428af1e,CLEAN,NO_DIACRITICS
c3a87e00f76641e3a497,CLEAN,ORIGINAL
1a99cb1466bf46a58deb,CLEAN,OBFUSCATION
e05826c747814acbaa13,CLEAN,NO_DIACRITICS
c9dbc28313e54f3080a2,CLEAN,ORIGINAL
5b14d2bc15134929a30a,CLEAN,NO_DIACRITICS
5841c7194ba14e5a9593,CLEAN,ORIGINAL
b20c4d66b0ce4456b86b,CLEAN,ORIGINAL
0286a739c3b246dabb47,CLEAN,CHAR_REPEAT
03be9271a81c495a8e49,HATE,ORIGINAL
a6fdd245691f4488afc7,CLEAN,OBFUSCATION
ad3c21af42ca4895be8e,CLEAN,ORIGINAL
670139e562624409bbd9,CLEAN,ORIGINAL
0878b0c056da49d4a53a,CLEAN,ORIGINAL
b5797798834e4434954a,CLEAN,NO_DIACRITICS
d5ac435d279e4e8ab573,HATE,NO_DIACRITICS
0db3d71c03634760b0c6,CLEAN,CHAR_REPEAT
fce8c7c083fc4cecad97,CLEAN,ORIGINAL
5a780231b2eb46549d69,CLEAN,ORIGINAL
a78398162b0d43759f09,CLEAN,ORIGINAL
eab77e41c78d4c18888e,CLEAN,NO_DIACRITICS
35ecdb2eb5cd427ca5c0,CLEAN,CHAR_REPEAT
ea24c93b34234993808b,CLEAN,TEENCODE
645c647e94f04e0ab1ee,CLEAN,ORIGINAL
891a5e2a45dc4562b431,OFFENSIVE,CHAR_REPEAT
07f810482d5f4288a65d,CLEAN,CHAR_REPEAT
0a05104f797a4ff0a8a8,CLEAN,NO_DIACRITICS
8caf376fb1344df1855d,CLEAN,OBFUSCATION
e0bf9c172eea430aa829,HATE,CHAR_REPEAT
f0fa526cffb9471b8b80,HATE,CHAR_REPEAT
6825307dcf1f4dbf881f,CLEAN,NO_DIACRITICS
6bd984460cb54b07a600,CLEAN,MIXED
ae9c5611e41a4f7ab47b,HATE,MIXED
6f55700a7f134ea6a8a5,CLEAN,ORIGINAL
945f845a064c44e88a5f,CLEAN,MIXED
f2b1397b3f6e4b7b9934,OFFENSIVE,PUNCT_NOISE
69d58d5df6ef4a6f98dd,CLEAN,CHAR_REPEAT
1d6abec9a225471586cf,CLEAN,OBFUSCATION
b66f0eb3686d4b7fb958,CLEAN,ORIGINAL
0ce3475d7fee43c494ec,OFFENSIVE,OBFUSCATION
611054ab9c5a441a9bd9,OFFENSIVE,ORIGINAL
1fb5deca488f49c1a9f1,CLEAN,NO_DIACRITICS
9aa8826419e342878842,CLEAN,ORIGINAL
bfed8381548c449d998f,CLEAN,PUNCT_NOISE
43d68e03ea9b46d0a314,CLEAN,CHAR_REPEAT
a7df7e7c1bab4f97813b,CLEAN,PUNCT_NOISE
2dc0a03bc72541bead18,CLEAN,CHAR_REPEAT
c1254be03b6c4efcbcb9,HATE,OBFUSCATION
05af6d0f9da948c1ac8a,CLEAN,ORIGINAL
ea34a76eb1b84015bb72,CLEAN,PUNCT_NOISE
828ce274a9204dc1a381,CLEAN,NO_DIACRITICS
541219fbefba46b48b3e,CLEAN,MIXED
043d0450ec954e6b994e,HATE,OBFUSCATION
e1d46c3f47d14f90a9cd,CLEAN,CHAR_REPEAT
37d8ae3585a748979aea,OFFENSIVE,PUNCT_NOISE
e4112ec4894f4fdfbffb,CLEAN,MIXED
38522fc7643a4c348b08,CLEAN,ORIGINAL
0089d4df7eaf464ba09c,CLEAN,PUNCT_NOISE
7a3e7a3b9a0b4d09af35,CLEAN,ORIGINAL
51a9f576330c4ba094b3,CLEAN,MIXED
ad124c40da8b459e8d4e,HATE,MIXED
9f68a6414dc24dbf9a66,CLEAN,NO_DIACRITICS
06fcecce3b354aec8c45,CLEAN,NO_DIACRITICS
b88c3c5564414456a1d3,HATE,PUNCT_NOISE
0ef9675a435641d5be49,CLEAN,ORIGINAL
a682db612e8e459eb64d,CLEAN,ORIGINAL
eaf73a8c1b194636abe7,HATE,MIXED
75662f5ea5b142c888a0,CLEAN,MIXED
e4c7262c353440e2bd71,CLEAN,MIXED
6beaaae216984e5a9d19,CLEAN,MIXED
41026d80ab8d4491979a,CLEAN,OBFUSCATION
c254992c6cee4351825a,CLEAN,PUNCT_NOISE
6763d0dcd9f146799071,HATE,ORIGINAL
4a0e7647493e475cabdc,CLEAN,ORIGINAL
c06d3aa9c3d449a5981c,CLEAN,CHAR_REPEAT
64dc046ea74447f193f3,HATE,NO_DIACRITICS
00ef1975cac14b7f9fb1,CLEAN,ORIGINAL
656426a9a6c14ebc8210,CLEAN,OBFUSCATION
3c02ed37a8384e2da531,OFFENSIVE,ORIGINAL
9d73667ef7ea4976a396,CLEAN,TEENCODE
1bf60e3a41f4462dbda9,CLEAN,ORIGINAL
95f4a17aa48e4d0dae81,CLEAN,NO_DIACRITICS
808c170540db4ab4b94b,CLEAN,PUNCT_NOISE
12ec1be5110b4e99ba38,CLEAN,ORIGINAL
ee2265f2cb544bbdbd63,CLEAN,PUNCT_NOISE
27f258cde13342b48150,OFFENSIVE,ORIGINAL
ad6facbca231478abae3,CLEAN,ORIGINAL
ef7a7f9af0e444df8a4e,CLEAN,ORIGINAL
4204ce7cc6e4407e9ff5,CLEAN,ORIGINAL
6c62c15e911046cdbf3d,CLEAN,NO_DIACRITICS
f8803d30dab74d42ac50,CLEAN,NO_DIACRITICS
3a9173af552845a2b91f,HATE,ORIGINAL
ad64f7ccbbc044d986dd,CLEAN,ORIGINAL
e59972b40a36484ebe28,OFFENSIVE,ORIGINAL
459cfe0fff744b4ebeff,CLEAN,ORIGINAL
3fa8bd95206b404b9604,CLEAN,ORIGINAL
552a60212ce24cf4ae40,HATE,OBFUSCATION
1edda178fa8a4f0b802f,CLEAN,OBFUSCATION
9dd4f549594047648cc5,CLEAN,OBFUSCATION
d261d2ba899b46ba8791,CLEAN,MIXED
d05299ef30254817ab9d,CLEAN,ORIGINAL
587d8e4b3d72459a9dc0,CLEAN,ORIGINAL
817ccf3134244f848f58,CLEAN,OBFUSCATION
4d502b60b6254d24a13e,CLEAN,PUNCT_NOISE
b0ca72f2fe254b0bb68a,CLEAN,NO_DIACRITICS
8bf196c6eb7c414ead9d,CLEAN,ORIGINAL
285bf4d606aa4a22896e,CLEAN,ORIGINAL
4d36a5986bbb437dba8b,CLEAN,NO_DIACRITICS
8e4abd03c36348c38d61,HATE,ORIGINAL
476be8e23a664c85b502,CLEAN,NO_DIACRITICS
640ccea640f24b7a9636,CLEAN,PUNCT_NOISE
b539a595799744d990fb,CLEAN,CHAR_REPEAT
ac58097434804a8c894b,CLEAN,NO_DIACRITICS
0756369a90e649dd8da4,CLEAN,ORIGINAL
701435e342fe47209ead,CLEAN,CHAR_REPEAT
2d45af077c40489eb92d,CLEAN,MIXED
7b47b4d96eb54352a806,HATE,ORIGINAL
e03b31e718b94d58868a,CLEAN,ORIGINAL
4c33d3a5b77a43368069,CLEAN,CHAR_REPEAT
4d1ef922c7b343bea1ad,CLEAN,PUNCT_NOISE
723d6e7351a84f2fb0d5,CLEAN,OBFUSCATION
29d6e5b5baf5421aa561,CLEAN,PUNCT_NOISE
20b8944608b240fcbd92,CLEAN,CHAR_REPEAT
8671d259450e4ee9b62e,CLEAN,ORIGINAL
68255477d50f44179d3d,CLEAN,ORIGINAL
77b5e98489f5474194d1,CLEAN,OBFUSCATION
c18d9b8c00664ca0a7f5,CLEAN,ORIGINAL
7e81ee8f9d23484e8333,CLEAN,ORIGINAL
f0613113e8f34091b6b5,HATE,CHAR_REPEAT
de9ab99b4665400f881a,CLEAN,PUNCT_NOISE
92215c880867415bb2e1,CLEAN,PUNCT_NOISE
48a0dfa5953a4651baee,CLEAN,OBFUSCATION
592387b015284acdbbfa,CLEAN,ORIGINAL
e37558ba2d5f45008fa0,CLEAN,CHAR_REPEAT
f7964ddec2a04ef6876a,OFFENSIVE,TEENCODE
df6628ed1f77412f865b,CLEAN,OBFUSCATION
f20a34f383ef44a983c1,CLEAN,OBFUSCATION
d5dbd93b8e7341ed8edd,CLEAN,NO_DIACRITICS
822b1f4ef7214a86ad6f,HATE,ORIGINAL
551f2eff8a924ed59fc2,CLEAN,ORIGINAL
98557e564a0a4bc7b1be,CLEAN,MIXED
9590bcc6ca964da2ac19,CLEAN,OBFUSCATION
8ef6e4f8faa64ed7aecf,CLEAN,CHAR_REPEAT
7450304292dc427fbc26,CLEAN,ORIGINAL
e31dcd29b237435c9f33,CLEAN,ORIGINAL
ba3ba4b744c6489a8cdf,CLEAN,OBFUSCATION
78f00499a3cb4ab4a806,CLEAN,ORIGINAL
9e9df454441b465bb718,CLEAN,NO_DIACRITICS
68d434c1bf604981ac15,HATE,ORIGINAL
740b62cda9ee4db58e90,CLEAN,ORIGINAL
fc3a16b76e094e99a62c,CLEAN,CHAR_REPEAT
9603fda94a5c4a929e26,CLEAN,OBFUSCATION
f7498ebd723a49f58bc4,CLEAN,NO_DIACRITICS
6bd85ec240fc4b458cd7,CLEAN,OBFUSCATION
8028a2b8e0ec4369abe3,CLEAN,PUNCT_NOISE
1c3dad8c44274bcfa56c,CLEAN,CHAR_REPEAT
1e6a16f91a084c47a925,CLEAN,ORIGINAL
fcdf8ec24aab47008ba2,CLEAN,PUNCT_NOISE
78fbd7b4d5e54eb48d5b,HATE,TEENCODE
6bcd249670fc4d81b6f5,CLEAN,CHAR_REPEAT
abe6fe5ce034486393f0,HATE,OBFUSCATION
7b65e37fc15444b991d0,CLEAN,CHAR_REPEAT
75306a0282784f289726,OFFENSIVE,CHAR_REPEAT
8a8278856cd64fafbb4e,CLEAN,OBFUSCATION
a4e2f2c0bc8b4a7cac4f,CLEAN,PUNCT_NOISE
8afcf8322b914cc79ca3,CLEAN,CHAR_REPEAT
19eb9127e8bc495eb33d,CLEAN,ORIGINAL
971903d8306c4b54a23e,CLEAN,MIXED
f3c7642bd3374049816b,CLEAN,MIXED
60b4e8e0f9ae44379883,CLEAN,ORIGINAL
f4e16a068a4743c78f19,CLEAN,ORIGINAL
e8e40c6266d049988303,OFFENSIVE,CHAR_REPEAT
991e304a168440aca662,HATE,ORIGINAL
e42c70e09b46423b85d9,CLEAN,NO_DIACRITICS
fe7fe8626829416a83bd,CLEAN,PUNCT_NOISE
080a283e1883494f825c,CLEAN,CHAR_REPEAT
f8f010333fd44e9ca7d1,HATE,TEENCODE
8802d0c599ef4c378361,CLEAN,CHAR_REPEAT
7ad0c7b529de49adbcf4,CLEAN,PUNCT_NOISE
ebec17a2b70a40ddafe5,CLEAN,ORIGINAL
20e955e0cf0747a38d9d,CLEAN,ORIGINAL
d466d62d612544d1a2f9,HATE,ORIGINAL
f18e63a0ab8541899d66,CLEAN,OBFUSCATION
2352463d40644d6c9de4,OFFENSIVE,MIXED
6cb771edd526432582ce,CLEAN,ORIGINAL
20e79b18dd78416f9d78,CLEAN,MIXED
e0da4520e86e4b53a9d0,CLEAN,PUNCT_NOISE
00ab516a31664b5b9ff6,CLEAN,PUNCT_NOISE
51422caa1d5d4a3b8d32,OFFENSIVE,ORIGINAL
e20866d3cc224c73b1ec,CLEAN,PUNCT_NOISE
b909d92634b0452f8bef,CLEAN,PUNCT_NOISE
7c74f3f7ec184bafa231,CLEAN,TEENCODE
772d5febc84f452689c3,CLEAN,PUNCT_NOISE
bbd91f50342d4545ab88,CLEAN,PUNCT_NOISE
937061f04cbb4d0287f1,CLEAN,ORIGINAL
1c3f5e32e46e442faac8,OFFENSIVE,NO_DIACRITICS
45cd3c88137a4345a1d0,OFFENSIVE,ORIGINAL
